"YEAR","EXPERIMENT","LOCATION","VARIETY","FAMILY","CHECK","RM","REPNO","YIELD","RM_GRP","YIELD_GRP","CLASS_ABSENT","FAM_SEGMENT1","FAM_SEGMENT2","FAM_SEGMENT3","FAM_SEGMENT4","FAM_SEGMENT5","CLASS_OF","GRAD","BAGSOLD"
2009,"09YT000400","2260","V030614","FAM12528",false,2.3,2,83.7936431,2.0,80.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2260","V030616","FAM12528",false,2.2,1,90.7485034,2.0,90.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2260","V030616","FAM12528",false,2.2,2,82.4684263,2.0,80.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2260","V030618","FAM12528",false,2.3,1,73.8561527,2.0,70.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2260","V030618","FAM12528",false,2.3,2,85.2831737,2.0,80.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2260","V030619","FAM12531",false,2.3,1,77.9961169,2.0,70.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030619","FAM12531",false,2.3,2,77.1674103,2.0,70.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030620","FAM12531",false,2.4,1,75.6778797,2.0,70.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030620","FAM12531",false,2.4,2,88.9267764,2.0,80.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030621","FAM12531",false,2.3,1,74.8491731,2.0,70.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030621","FAM12531",false,2.3,2,80.6466993,2.0,80.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030623","FAM12531",false,2.4,1,86.6085392,2.0,80.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030623","FAM12531",false,2.4,2,87.1050494,2.0,80.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030624","FAM12531",false,2.3,1,100.682425,2.0,100.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030624","FAM12531",false,2.3,2,77.0030965,2.0,70.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030626","FAM12531",false,2.1,1,92.0737202,2.0,90.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030626","FAM12531",false,2.1,2,93.398937,2.0,90.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030630","FAM12531",false,2.4,1,92.0737202,2.0,90.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030630","FAM12531",false,2.4,2,82.6327401,2.0,80.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030633","FAM12531",false,2.4,1,84.7866635,2.0,80.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030633","FAM12531",false,2.4,2,87.933756,2.0,80.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030634","FAM12531",false,2.3,1,91.2450136,2.0,90.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030634","FAM12531",false,2.3,2,97.5390499,2.0,90.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030638","FAM12532",false,2.0,1,77.9961169,2.0,70.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2260","V030638","FAM12532",false,2.0,2,71.7057981,2.0,70.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2260","V030648","FAM12533",false,2.1,1,82.6327401,2.0,80.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030648","FAM12533",false,2.1,2,86.2761941,2.0,80.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030668","FAM12537",false,2.5,1,82.4684263,2.0,80.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030668","FAM12537",false,2.5,2,88.4302662,2.0,80.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030677","FAM12537",false,2.3,1,84.7866635,2.0,80.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V030677","FAM12537",false,2.3,2,84.2901533,2.0,80.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V103141","FAM00458",true,1.9,1,83.9579569,1.0,80.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2260","V103141","FAM00458",true,1.9,2,100.682425,1.0,100.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2260","V130307","FAM16631",true,2.1,1,89.755483,2.0,80.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2260","V130307","FAM16631",true,2.1,2,86.2761941,2.0,80.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2260","V139501","FAM12532",false,2.4,1,81.6397197,2.0,80.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2260","V139501","FAM12532",false,2.4,2,90.7485034,2.0,90.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2260","V139538","FAM12528",false,2.7,1,87.6015596,2.0,80.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2260","V139538","FAM12528",false,2.7,2,80.6466993,2.0,80.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2260","V139539","FAM13991",false,2.5,1,72.2023083,2.0,70.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2260","V139539","FAM13991",false,2.5,2,80.3145029,2.0,80.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2260","V139615","FAM12531",false,2.5,1,96.2138331,2.0,90.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V139615","FAM12531",false,2.5,2,98.0355601,2.0,90.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V139616","FAM12531",false,2.4,1,84.2901533,2.0,80.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2260","V139616","FAM12531",false,2.4,2,98.3641877,2.0,90.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V000023","FAM13245",true,2.8,1,46.9122586,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V000023","FAM13245",true,2.8,2,35.7424891,2.0,30.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V000023","FAM13245",true,2.8,3,40.0986635,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V000124","FAM13254",true,2.5,1,37.3062211,2.0,30.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V000124","FAM13254",true,2.5,2,48.2517506,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V000124","FAM13254",true,2.5,3,35.7424891,2.0,30.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014463","FAM13991",false,2.6,1,44.4546892,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014463","FAM13991",false,2.6,2,46.129203,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014463","FAM13991",false,2.6,3,48.2517506,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014464","FAM13991",false,2.4,1,41.7730286,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014464","FAM13991",false,2.4,2,37.0821298,2.0,30.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014464","FAM13991",false,2.4,3,49.4806097,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014465","FAM13991",false,2.9,1,53.3909807,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014465","FAM13991",false,2.9,2,53.949945,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014465","FAM13991",false,2.9,3,35.7424891,2.0,30.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014466","FAM13991",false,2.9,1,49.1457366,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014466","FAM13991",false,2.9,2,42.8911059,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014466","FAM13991",false,2.9,3,31.7213364,2.0,30.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014467","FAM13991",false,2.6,1,47.1363499,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014467","FAM13991",false,2.6,2,52.8320163,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014467","FAM13991",false,2.6,3,42.1080503,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014468","FAM13991",false,3.0,1,53.949945,3.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014468","FAM13991",false,3.0,2,55.7352404,3.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014468","FAM13991",false,3.0,3,47.3579133,3.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014469","FAM13991",false,2.4,1,51.7140877,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014469","FAM13991",false,2.4,2,52.7212346,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014469","FAM13991",false,2.4,3,52.8320163,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014470","FAM13991",false,2.4,1,34.5137788,2.0,30.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014470","FAM13991",false,2.4,2,43.4500702,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014470","FAM13991",false,2.4,3,45.5726179,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014471","FAM13991",false,2.4,1,48.8107149,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014471","FAM13991",false,2.4,2,47.1363499,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V014471","FAM13991",false,2.4,3,57.7470064,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V030604","FAM12528",false,2.1,1,46.3532943,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V030604","FAM12528",false,2.1,2,49.369828,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V030604","FAM12528",false,2.1,3,52.273052,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V030612","FAM12528",false,2.1,1,40.7684095,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V030612","FAM12528",false,2.1,2,48.9216453,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V030612","FAM12528",false,2.1,3,46.2425126,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V030614","FAM12528",false,2.3,1,50.9334113,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V030614","FAM12528",false,2.3,2,59.5323018,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V030614","FAM12528",false,2.3,3,41.7730286,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V030616","FAM12528",false,2.2,1,44.1198162,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V030616","FAM12528",false,2.2,2,48.5867723,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V030616","FAM12528",false,2.2,3,47.6927863,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V030618","FAM12528",false,2.3,1,59.9804844,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V030618","FAM12528",false,2.3,2,51.4923756,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V030618","FAM12528",false,2.3,3,47.9168776,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V030619","FAM12531",false,2.3,1,46.8014769,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030619","FAM12531",false,2.3,2,46.8014769,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030619","FAM12531",false,2.3,3,47.3579133,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030620","FAM12531",false,2.4,1,59.5323018,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030620","FAM12531",false,2.4,2,56.6290777,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030620","FAM12531",false,2.4,3,48.4758419,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030621","FAM12531",false,2.3,1,53.1668894,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030621","FAM12531",false,2.3,2,51.8272486,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030621","FAM12531",false,2.3,3,51.8272486,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030623","FAM12531",false,2.4,1,46.6881673,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030623","FAM12531",false,2.4,2,51.6031573,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030623","FAM12531",false,2.4,3,48.2517506,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030624","FAM12531",false,2.3,1,42.3319929,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030624","FAM12531",false,2.3,2,46.2425126,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030624","FAM12531",false,2.3,3,42.1080503,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030626","FAM12531",false,2.1,1,58.1928098,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030626","FAM12531",false,2.1,2,53.2776711,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030626","FAM12531",false,2.1,3,47.1363499,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030630","FAM12531",false,2.4,1,48.3650602,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030630","FAM12531",false,2.4,2,44.9003439,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030630","FAM12531",false,2.4,3,45.2353656,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030633","FAM12531",false,2.4,1,47.4712229,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030633","FAM12531",false,2.4,2,42.6670146,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030633","FAM12531",false,2.4,3,43.5608519,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030634","FAM12531",false,2.3,1,52.273052,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030634","FAM12531",false,2.3,2,48.5867723,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030634","FAM12531",false,2.3,3,46.6881673,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030638","FAM12532",false,2.0,1,51.044193,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V030638","FAM12532",false,2.0,2,54.8414031,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V030638","FAM12532",false,2.0,3,54.619691,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V030648","FAM12533",false,2.1,1,52.942798,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030648","FAM12533",false,2.1,2,46.9122586,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030648","FAM12533",false,2.1,3,57.6336968,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030668","FAM12537",false,2.5,1,55.7352404,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030668","FAM12537",false,2.5,2,59.4215201,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030668","FAM12537",false,2.5,3,46.129203,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030677","FAM12537",false,2.3,1,44.6787805,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030677","FAM12537",false,2.3,2,42.3319929,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V030677","FAM12537",false,2.3,3,39.0938958,2.0,30.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V103141","FAM00458",true,1.9,1,39.9877331,1.0,30.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V103141","FAM00458",true,1.9,2,42.6670146,1.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V130307","FAM16631",true,2.1,1,55.84855,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V130307","FAM16631",true,2.1,2,45.1244352,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V139501","FAM12532",false,2.4,1,48.4758419,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V139501","FAM12532",false,2.4,2,48.0276593,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V139501","FAM12532",false,2.4,3,57.6336968,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V139538","FAM12528",false,2.7,1,53.949945,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V139538","FAM12528",false,2.7,2,52.8320163,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V139538","FAM12528",false,2.7,3,52.942798,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V139539","FAM13991",false,2.5,1,50.70932,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V139539","FAM13991",false,2.5,2,52.942798,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V139539","FAM13991",false,2.5,3,57.6336968,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2270","V139615","FAM12531",false,2.5,1,53.7258537,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V139615","FAM12531",false,2.5,2,56.7398594,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V139615","FAM12531",false,2.5,3,52.273052,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V139616","FAM12531",false,2.4,1,53.3909807,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V139616","FAM12531",false,2.4,2,53.8366354,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2270","V139616","FAM12531",false,2.4,3,55.0653457,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2290","V000023","FAM13245",true,2.8,1,56.183423,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2290","V000023","FAM13245",true,2.8,2,48.3650602,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2290","V000023","FAM13245",true,2.8,3,51.8272486,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2290","V000124","FAM13254",true,2.5,1,58.4167524,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V000124","FAM13254",true,2.5,2,49.1457366,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V000124","FAM13254",true,2.5,3,47.3579133,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014463","FAM13991",false,2.6,1,53.2776711,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014463","FAM13991",false,2.6,2,50.8201017,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014463","FAM13991",false,2.6,3,45.9074909,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014464","FAM13991",false,2.4,1,54.619691,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014464","FAM13991",false,2.4,2,41.2165921,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014464","FAM13991",false,2.4,3,47.3579133,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014465","FAM13991",false,2.9,1,56.6290777,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014465","FAM13991",false,2.9,2,50.039574,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014465","FAM13991",false,2.9,3,47.9168776,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014466","FAM13991",false,2.9,1,53.0561077,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014466","FAM13991",false,2.9,2,48.0276593,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014466","FAM13991",false,2.9,3,48.9216453,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014467","FAM13991",false,2.6,1,55.84855,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014467","FAM13991",false,2.6,2,49.704701,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014467","FAM13991",false,2.6,3,50.1503557,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014468","FAM13991",false,3.0,1,54.5063814,3.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014468","FAM13991",false,3.0,2,41.6622469,3.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014468","FAM13991",false,3.0,3,53.6125441,3.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014469","FAM13991",false,2.4,1,54.1715084,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014469","FAM13991",false,2.4,2,50.2636653,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014469","FAM13991",false,2.4,3,54.619691,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014470","FAM13991",false,2.4,1,50.2636653,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014470","FAM13991",false,2.4,2,45.3485266,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014470","FAM13991",false,2.4,3,46.9122586,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014471","FAM13991",false,2.4,1,50.70932,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014471","FAM13991",false,2.4,2,57.9687185,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V014471","FAM13991",false,2.4,3,56.9639507,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V030604","FAM12528",false,2.1,1,50.8201017,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V030604","FAM12528",false,2.1,2,46.3532943,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V030604","FAM12528",false,2.1,3,47.4712229,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V030612","FAM12528",false,2.1,1,49.8154827,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V030612","FAM12528",false,2.1,2,51.379066,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V030612","FAM12528",false,2.1,3,37.3062211,2.0,30.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V030614","FAM12528",false,2.3,1,50.039574,2.0,50.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V030614","FAM12528",false,2.3,2,40.6576278,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V030614","FAM12528",false,2.3,3,49.0348062,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V030616","FAM12528",false,2.2,1,44.7895622,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V030616","FAM12528",false,2.2,2,46.464076,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V030616","FAM12528",false,2.2,3,44.2305979,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V030618","FAM12528",false,2.3,1,48.9216453,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V030618","FAM12528",false,2.3,2,43.5608519,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V030618","FAM12528",false,2.3,3,49.1457366,2.0,40.0,1,0,0,0,1,0,-1,-1,-1
2009,"09YT000400","2290","V030619","FAM12531",false,2.3,1,46.6881673,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2290","V030619","FAM12531",false,2.3,2,49.5937706,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2290","V030619","FAM12531",false,2.3,3,40.9925008,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2290","V030620","FAM12531",false,2.4,1,42.5560842,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2290","V030620","FAM12531",false,2.4,2,41.2165921,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2290","V030620","FAM12531",false,2.4,3,51.1575026,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2290","V030621","FAM12531",false,2.3,1,50.1503557,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2290","V030621","FAM12531",false,2.3,2,54.3955997,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2290","V030621","FAM12531",false,2.3,3,46.6881673,2.0,40.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2290","V030623","FAM12531",false,2.4,1,50.8201017,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
2009,"09YT000400","2290","V030623","FAM12531",false,2.4,2,54.1715084,2.0,50.0,1,0,0,1,0,0,-1,-1,-1
