YEAR,EXPERIMENT,LOCATION,VARIETY,FAMILY,CHECK,RM,REPNO,YIELD,RM_GRP,YIELD_GRP,CLASS_ABSENT,FAM_SEGMENT1,FAM_SEGMENT2,FAM_SEGMENT3,FAM_SEGMENT4,FAM_SEGMENT5,CLASS_OF,GRAD,BAGSOLD
2010,10YT001335,1240,V148493,FAM07635,FALSE,2.1,1,46.0817676,2,40,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,1240,V150481,FAM13980,FALSE,1.9,1,55.7631961,1,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,1240,V150481,FAM13980,FALSE,1.9,2,51.4259066,1,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,1240,V150509,FAM12531,FALSE,2.2,1,55.6608903,2,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,1240,V150509,FAM12531,FALSE,2.2,2,49.611912,2,40,0,0,1,0,0,0,2011,0,0
2010,10YT001335,1250,V148493,FAM07635,FALSE,2.1,1,50.4189084,2,50,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,1250,V148493,FAM07635,FALSE,2.1,2,47.7956869,2,40,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,1250,V150481,FAM13980,FALSE,1.9,1,55.2585073,1,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,1250,V150481,FAM13980,FALSE,1.9,2,53.4422823,1,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,1250,V150509,FAM12531,FALSE,2.2,1,50.6190589,2,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,1250,V150509,FAM12531,FALSE,2.2,2,53.7445899,2,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,1260,V148493,FAM07635,FALSE,2.1,1,58.9349728,2,50,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,1260,V150481,FAM13980,FALSE,1.9,1,70.4663814,1,70,0,0,1,0,0,0,2011,0,0
2010,10YT001335,1260,V150509,FAM12531,FALSE,2.2,2,64.0615633,2,60,0,0,1,0,0,0,2011,0,0
2010,10YT001335,1280,V148493,FAM07635,FALSE,2.1,1,57.4402377,2,50,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,1280,V150481,FAM13980,FALSE,1.9,2,66.9426311,1,60,0,0,1,0,0,0,2011,0,0
2010,10YT001335,1280,V150509,FAM12531,FALSE,2.2,2,60.4297079,2,60,0,0,1,0,0,0,2011,0,0
2010,10YT001335,1304,V150481,FAM13980,FALSE,1.9,1,51.6926749,1,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,1304,V150509,FAM12531,FALSE,2.2,2,65.5789009,2,60,0,0,1,0,0,0,2011,0,0
2010,10YT001335,1410,V148493,FAM07635,FALSE,2.1,2,63.1256438,2,60,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,1410,V150481,FAM13980,FALSE,1.9,2,66.1512482,1,60,0,0,1,0,0,0,2011,0,0
2010,10YT001335,1520,V150481,FAM13980,FALSE,1.9,2,54.451511,1,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,1520,V150509,FAM12531,FALSE,2.2,1,58.4841136,2,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2110,V148493,FAM07635,FALSE,2.1,2,61.9242944,2,60,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,2110,V150481,FAM13980,FALSE,1.9,1,49.5408333,1,40,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2110,V150481,FAM13980,FALSE,1.9,2,49.9668595,1,40,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2110,V150509,FAM12531,FALSE,2.2,2,55.519625,2,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2120,V148493,FAM07635,FALSE,2.1,1,64.4474405,2,60,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,2120,V148493,FAM07635,FALSE,2.1,2,63.2185815,2,60,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,2120,V150481,FAM13980,FALSE,1.9,1,72.2656546,1,70,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2120,V150509,FAM12531,FALSE,2.2,1,64.7823135,2,60,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2120,V150509,FAM12531,FALSE,2.2,2,68.0227898,2,60,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2130,V150481,FAM13980,FALSE,1.9,1,47.3579133,1,40,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2130,V150509,FAM12531,FALSE,2.2,1,58.5276828,2,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2210,V150481,FAM13980,FALSE,1.9,1,56.3678114,1,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2210,V150481,FAM13980,FALSE,1.9,2,53.6445146,1,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2210,V150509,FAM12531,FALSE,2.2,1,70.1819178,2,70,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2210,V150509,FAM12531,FALSE,2.2,2,68.4679984,2,60,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2220,V148493,FAM07635,FALSE,2.1,2,52.8320163,2,50,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,2220,V150481,FAM13980,FALSE,1.9,1,51.9380303,1,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2220,V150481,FAM13980,FALSE,1.9,2,54.284818,1,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2220,V150509,FAM12531,FALSE,2.2,1,46.3532943,2,40,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2230,V148493,FAM07635,FALSE,2.1,2,46.5773856,2,40,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,2230,V150481,FAM13980,FALSE,1.9,2,47.2471316,1,40,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2230,V150509,FAM12531,FALSE,2.2,2,61.2091948,2,60,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2250,V148493,FAM07635,FALSE,2.1,1,37.8651855,2,30,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,2260,V148493,FAM07635,FALSE,2.1,2,48.0276593,2,40,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,2270,V148493,FAM07635,FALSE,2.1,1,43.6716336,2,40,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,2270,V148493,FAM07635,FALSE,2.1,2,51.1575026,2,50,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,2270,V150481,FAM13980,FALSE,1.9,1,35.2968344,1,30,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2270,V150509,FAM12531,FALSE,2.2,1,51.379066,2,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2270,V150509,FAM12531,FALSE,2.2,2,45.4593083,2,40,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2280,V148493,FAM07635,FALSE,2.1,1,51.8593679,2,50,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,2280,V148493,FAM07635,FALSE,2.1,2,52.37625,2,50,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,2280,V150481,FAM13980,FALSE,1.9,2,54.1414709,1,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2280,V150509,FAM12531,FALSE,2.2,1,57.4592713,2,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2280,V150509,FAM12531,FALSE,2.2,2,70.9431144,2,70,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2301,V148493,FAM07635,FALSE,2.1,1,49.5524319,2,40,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,2301,V148493,FAM07635,FALSE,2.1,2,53.0101593,2,50,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,2301,V150481,FAM13980,FALSE,1.9,1,55.3145674,1,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2301,V150481,FAM13980,FALSE,1.9,2,59.9257627,1,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2308,V148493,FAM07635,FALSE,2.1,1,49.0102707,2,40,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,2308,V150481,FAM13980,FALSE,1.9,1,39.4971709,1,30,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2308,V150481,FAM13980,FALSE,1.9,2,50.5087233,1,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2308,V150509,FAM12531,FALSE,2.2,1,54.7270526,2,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2340,V150481,FAM13980,FALSE,1.9,1,54.475303,1,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2340,V150509,FAM12531,FALSE,2.2,1,59.4823385,2,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2340,V150509,FAM12531,FALSE,2.2,2,67.1937858,2,60,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2440,V148493,FAM07635,FALSE,2.1,1,40.3350969,2,40,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,2440,V148493,FAM07635,FALSE,2.1,2,32.4698936,2,30,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,2520,V148493,FAM07635,FALSE,2.1,1,55.4608884,2,50,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,2520,V150481,FAM13980,FALSE,1.9,2,53.4422823,1,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2530,V148493,FAM07635,FALSE,2.1,1,55.3585826,2,50,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,2530,V150481,FAM13980,FALSE,1.9,1,61.8120257,1,60,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2530,V150481,FAM13980,FALSE,1.9,2,61.6097933,1,60,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2530,V150509,FAM12531,FALSE,2.2,1,58.384187,2,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,2530,V150509,FAM12531,FALSE,2.2,2,55.056275,2,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,3310,V148493,FAM07635,FALSE,2.1,1,53.949945,2,50,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,3310,V148493,FAM07635,FALSE,2.1,2,51.6031573,2,50,0,0,0,0,1,0,2011,1,61161
2010,10YT001335,3310,V150481,FAM13980,FALSE,1.9,1,51.379066,1,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,3310,V150481,FAM13980,FALSE,1.9,2,50.8201017,1,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,3310,V150509,FAM12531,FALSE,2.2,1,51.6031573,2,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,3310,V150509,FAM12531,FALSE,2.2,2,51.2682843,2,50,0,0,1,0,0,0,2011,0,0
2010,10YT001335,3490,V150481,FAM13980,FALSE,1.9,1,40.2553936,1,40,0,0,1,0,0,0,2011,0,0
2010,10YT001335,3490,V150481,FAM13980,FALSE,1.9,2,48.4681095,1,40,0,0,1,0,0,0,2011,0,0
2010,10YT001335,3490,V150509,FAM12531,FALSE,2.2,2,52.773131,2,50,0,0,1,0,0,0,2011,0,0
2010,10YT001490,1110,V150782,FAM14276,FALSE,2.1,1,45.1627999,2,40,0,0,0,1,0,0,2012,0,0
2010,10YT001490,1110,V150787,FAM14162,FALSE,2.1,1,52.1017493,2,50,0,0,0,0,1,0,2012,0,0
2010,10YT001490,1250,V150782,FAM14276,FALSE,2.1,1,54.2492786,2,50,0,0,0,1,0,0,2012,0,0
2010,10YT001490,1250,V150782,FAM14276,FALSE,2.1,2,53.8468957,2,50,0,0,0,1,0,0,2012,0,0
2010,10YT001490,1250,V150787,FAM14162,FALSE,2.1,1,57.8794983,2,50,0,0,0,0,1,0,2012,0,0
2010,10YT001490,1250,V150787,FAM14162,FALSE,2.1,2,57.3748096,2,50,0,0,0,0,1,0,2012,0,0
2010,10YT001514,1110,V120332,FAM14077,FALSE,1.9,1,64.5936129,1,60,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1110,V120332,FAM14077,FALSE,1.9,2,65.127893,1,60,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1110,V150589,FAM12532,FALSE,2,1,61.9242944,2,60,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1110,V150589,FAM12532,FALSE,2,2,56.3740568,2,50,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1110,V150601,FAM13981,FALSE,2,1,65.127893,2,60,0,1,0,0,0,0,2011,0,0
2010,10YT001514,1110,V150601,FAM13981,FALSE,2,2,59.7894046,2,50,0,1,0,0,0,0,2011,0,0
2010,10YT001514,1210,V120332,FAM14077,FALSE,1.9,1,64.5353224,1,60,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1210,V150589,FAM12532,FALSE,2,1,61.509718,2,60,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1210,V150601,FAM13981,FALSE,2,2,65.1399377,2,60,0,1,0,0,0,0,2011,0,0
2010,10YT001514,1230,V120332,FAM14077,FALSE,1.9,1,74.6191338,1,70,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1230,V150589,FAM12532,FALSE,2,2,67.5609268,2,60,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1240,V120332,FAM14077,FALSE,1.9,1,51.7283629,1,50,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1240,V120332,FAM14077,FALSE,1.9,2,41.6445515,1,40,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1240,V150589,FAM12532,FALSE,2,1,45.8793865,2,40,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1240,V150589,FAM12532,FALSE,2,2,50.6190589,2,50,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1240,V150601,FAM13981,FALSE,2,1,46.1840734,2,40,0,1,0,0,0,0,2011,0,0
2010,10YT001514,1240,V150601,FAM13981,FALSE,2,2,46.0817676,2,40,0,1,0,0,0,0,2011,0,0
2010,10YT001514,1250,V120332,FAM14077,FALSE,1.9,1,55.3585826,1,50,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1250,V120332,FAM14077,FALSE,1.9,2,54.0491281,1,50,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1250,V150589,FAM12532,FALSE,2,1,56.670119,2,50,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1250,V150589,FAM12532,FALSE,2,2,53.342207,2,50,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1250,V150601,FAM13981,FALSE,2,1,53.0398993,2,50,0,1,0,0,0,0,2011,0,0
2010,10YT001514,1250,V150601,FAM13981,FALSE,2,2,53.342207,2,50,0,1,0,0,0,0,2011,0,0
2010,10YT001514,1260,V120332,FAM14077,FALSE,1.9,1,76.4450244,1,70,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1260,V150589,FAM12532,FALSE,2,1,69.1859233,2,60,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1260,V150601,FAM13981,FALSE,2,1,82.9580963,2,80,0,1,0,0,0,0,2011,0,0
2010,10YT001514,1260,V150601,FAM13981,FALSE,2,2,81.5692357,2,80,0,1,0,0,0,0,2011,0,0
2010,10YT001514,1270,V120332,FAM14077,FALSE,1.9,1,66.1493151,1,60,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1270,V150589,FAM12532,FALSE,2,1,57.6772659,2,50,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1270,V150589,FAM12532,FALSE,2,2,55.2585073,2,50,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1270,V150601,FAM13981,FALSE,2,2,53.8468957,2,50,0,1,0,0,0,0,2011,0,0
2010,10YT001514,1410,V120332,FAM14077,FALSE,1.9,2,62.7210304,1,60,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1410,V150589,FAM12532,FALSE,2,1,61.8139588,2,60,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1410,V150589,FAM12532,FALSE,2,2,66.4535559,2,60,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1410,V150601,FAM13981,FALSE,2,2,59.9998155,2,50,0,1,0,0,0,0,2011,0,0
2010,10YT001514,1520,V120332,FAM14077,FALSE,1.9,1,56.4678866,1,50,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1520,V150589,FAM12532,FALSE,2,1,66.5516981,2,60,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1520,V150589,FAM12532,FALSE,2,2,66.5516981,2,60,0,1,0,0,0,0,2012,0,0
2010,10YT001514,1520,V150601,FAM13981,FALSE,2,1,52.435284,2,50,0,1,0,0,0,0,2011,0,0
2010,10YT001514,1520,V150601,FAM13981,FALSE,2,2,58.4841136,2,50,0,1,0,0,0,0,2011,0,0
2010,10YT001514,2110,V120332,FAM14077,FALSE,1.9,1,55.6254996,1,50,0,1,0,0,0,0,2012,0,0
2010,10YT001514,2110,V120332,FAM14077,FALSE,1.9,2,63.6331579,1,60,0,1,0,0,0,0,2012,0,0
2010,10YT001514,2110,V150589,FAM12532,FALSE,2,1,49.2206816,2,40,0,1,0,0,0,0,2012,0,0
2010,10YT001514,2110,V150589,FAM12532,FALSE,2,2,51.0355684,2,50,0,1,0,0,0,0,2012,0,0
2010,10YT001514,2110,V150601,FAM13981,FALSE,2,1,62.6728515,2,60,0,1,0,0,0,0,2011,0,0
2010,10YT001514,2110,V150601,FAM13981,FALSE,2,2,69.9319526,2,60,0,1,0,0,0,0,2011,0,0
2010,10YT001514,2210,V120332,FAM14077,FALSE,1.9,1,63.4260184,1,60,0,1,0,0,0,0,2012,0,0
2010,10YT001514,2210,V120332,FAM14077,FALSE,1.9,2,60.5027198,1,60,0,1,0,0,0,0,2012,0,0
2010,10YT001514,2210,V150601,FAM13981,FALSE,2,1,67.9633097,2,60,0,1,0,0,0,0,2011,0,0
2010,10YT001514,2210,V150601,FAM13981,FALSE,2,2,69.5773025,2,60,0,1,0,0,0,0,2011,0,0
2010,10YT001514,2530,V120332,FAM14077,FALSE,1.9,1,58.5864194,1,50,0,1,0,0,0,0,2012,0,0
2010,10YT001514,2530,V120332,FAM14077,FALSE,1.9,2,55.1584321,1,50,0,1,0,0,0,0,2012,0,0
2010,10YT001514,2530,V150589,FAM12532,FALSE,2,2,57.6772659,2,50,0,1,0,0,0,0,2012,0,0
2010,10YT001514,2530,V150601,FAM13981,FALSE,2,1,59.29111,2,50,0,1,0,0,0,0,2011,0,0
2010,10YT001572,1250,V156245,FAM12531,FALSE,2.1,1,60.5027198,2,60,0,0,1,0,0,0,2012,0,0
2010,10YT001572,1250,V156245,FAM12531,FALSE,2.1,2,63.1237107,2,60,0,0,1,0,0,0,2012,0,0
2010,10YT001572,2240,V156245,FAM12531,FALSE,2.1,1,81.5345886,2,80,0,0,1,0,0,0,2012,0,0
2010,10YT001572,3210,V156245,FAM12531,FALSE,2.1,1,56.2153936,2,50,0,0,1,0,0,0,2012,0,0
2010,10YT001572,3210,V156245,FAM12531,FALSE,2.1,2,46.154482,2,40,0,0,1,0,0,0,2012,0,0
2010,10YT001573,1250,V156247,FAM12531,FALSE,2,1,64.2330147,2,60,0,0,1,0,0,0,2012,1,1865062
2010,10YT001573,1250,V156247,FAM12531,FALSE,2,2,62.0144067,2,60,0,0,1,0,0,0,2012,1,1865062
2010,10YT001573,2210,V156247,FAM12531,FALSE,2,1,66.8540057,2,60,0,0,1,0,0,0,2012,1,1865062
2010,10YT001573,2210,V156247,FAM12531,FALSE,2,2,68.2656174,2,60,0,0,1,0,0,0,2012,1,1865062
2010,10YT001573,2230,V156247,FAM12531,FALSE,2,1,67.5747559,2,60,0,0,1,0,0,0,2012,1,1865062
2010,10YT001573,2240,V156247,FAM12531,FALSE,2,1,56.9187459,2,50,0,0,1,0,0,0,2012,1,1865062
2010,10YT001573,3210,V156247,FAM12531,FALSE,2,1,53.9332905,2,50,0,0,1,0,0,0,2012,1,1865062
2010,10YT001573,3210,V156247,FAM12531,FALSE,2,2,53.9332905,2,50,0,0,1,0,0,0,2012,1,1865062
2010,10YT001585,2260,V156281,FAM12531,FALSE,2.9,1,59.3107384,2,50,0,0,1,0,0,0,2012,0,0
2010,10YT001585,2260,V156281,FAM12531,FALSE,2.9,2,70.5911409,2,70,0,0,1,0,0,0,2012,0,0
2010,10YT001585,2340,V156281,FAM12531,FALSE,2.9,1,61.1845105,2,60,0,0,1,0,0,0,2012,0,0
2010,10YT001585,3150,V156281,FAM12531,FALSE,2.9,1,58.0818794,2,50,0,0,1,0,0,0,2012,0,0
2010,10YT001585,3150,V156281,FAM12531,FALSE,2.9,2,55.84855,2,50,0,0,1,0,0,0,2012,0,0
2010,10YT001585,3210,V156281,FAM12531,FALSE,2.9,1,63.3699584,2,60,0,0,1,0,0,0,2012,0,0
2010,10YT001585,3210,V156281,FAM12531,FALSE,2.9,2,70.6321822,2,70,0,0,1,0,0,0,2012,0,0
2010,10YT001585,3310,V156281,FAM12531,FALSE,2.9,2,67.1008482,2,60,0,0,1,0,0,0,2012,0,0
2010,10YT001592,3120,V156305,FAM12531,FALSE,2.5,1,88.0155411,2,80,0,0,1,0,0,0,2012,1,664532
2010,10YT001592,3210,V156305,FAM12531,FALSE,2.5,1,65.135328,2,60,0,0,1,0,0,0,2012,1,664532
2010,10YT001592,3210,V156305,FAM12531,FALSE,2.5,2,65.9629937,2,60,0,0,1,0,0,0,2012,1,664532
2010,10YT001592,3240,V156305,FAM12531,FALSE,2.5,1,52.5842817,2,50,0,0,1,0,0,0,2012,1,664532
2010,10YT001592,3240,V156305,FAM12531,FALSE,2.5,2,70.6321822,2,70,0,0,1,0,0,0,2012,1,664532
2010,10YT001592,3310,V156305,FAM12531,FALSE,2.5,1,71.5770237,2,70,0,0,1,0,0,0,2012,1,664532
2010,10YT001592,3370,V156305,FAM12531,FALSE,2.5,1,54.3472721,2,50,0,0,1,0,0,0,2012,1,664532
2010,10YT001592,3370,V156305,FAM12531,FALSE,2.5,2,57.9782353,2,50,0,0,1,0,0,0,2012,1,664532
2010,10YT001595,3210,V156314,FAM12531,FALSE,2.8,1,57.7702036,2,50,0,0,1,0,0,0,2012,1,755156
2010,10YT001595,3210,V156314,FAM12531,FALSE,2.8,2,58.2893163,2,50,0,0,1,0,0,0,2012,1,755156
2010,10YT001595,3310,V156314,FAM12531,FALSE,2.8,1,73.1544361,2,70,0,0,1,0,0,0,2012,1,755156
2010,10YT001595,3310,V156314,FAM12531,FALSE,2.8,2,73.8671565,2,70,0,0,1,0,0,0,2012,1,755156
2010,10YT001595,3370,V156314,FAM12531,FALSE,2.8,2,49.7832147,2,40,0,0,1,0,0,0,2012,1,755156
2010,10YT001595,3490,V156314,FAM12531,FALSE,2.8,2,54.0755967,2,50,0,0,1,0,0,0,2012,1,755156
2010,10YT001739,2200,V155890,FAM12533,FALSE,2.7,1,64.9271476,2,60,0,1,0,0,0,0,2011,0,0
2010,10YT001739,2200,V155891,FAM12540,FALSE,2.3,1,74.6771269,2,70,0,0,1,0,0,0,2011,0,0
2010,10YT001739,2200,V155891,FAM12540,FALSE,2.3,2,65.7571925,2,60,0,0,1,0,0,0,2011,0,0
2010,10YT001739,2260,V155890,FAM12533,FALSE,2.7,1,58.9758654,2,50,0,1,0,0,0,0,2011,0,0
2010,10YT001739,2260,V155890,FAM12533,FALSE,2.7,2,67.0181708,2,60,0,1,0,0,0,0,2011,0,0
2010,10YT001739,2260,V155891,FAM12540,FALSE,2.3,2,62.8837085,2,60,0,0,1,0,0,0,2011,0,0
2010,10YT001739,2320,V155890,FAM12533,FALSE,2.7,1,59.9804844,2,50,0,1,0,0,0,0,2011,0,0
2010,10YT001739,2320,V155890,FAM12533,FALSE,2.7,2,62.3247442,2,60,0,1,0,0,0,0,2011,0,0
2010,10YT001739,2320,V155891,FAM12540,FALSE,2.3,1,61.9898712,2,60,0,0,1,0,0,0,2011,0,0
2010,10YT001739,2320,V155891,FAM12540,FALSE,2.3,2,66.1243335,2,60,0,0,1,0,0,0,2011,0,0
2010,10YT001739,2420,V155890,FAM12533,FALSE,2.7,2,62.5885385,2,60,0,1,0,0,0,0,2011,0,0
2010,10YT001739,2420,V155891,FAM12540,FALSE,2.3,1,55.3782111,2,50,0,0,1,0,0,0,2011,0,0
2010,10YT001739,2440,V155890,FAM12533,FALSE,2.7,1,39.9304835,2,30,0,1,0,0,0,0,2011,0,0
2010,10YT001739,2440,V155891,FAM12540,FALSE,2.3,2,47.7956869,2,40,0,0,1,0,0,0,2011,0,0
2010,10YT001739,2470,V155890,FAM12533,FALSE,2.7,1,61.3074856,2,60,0,1,0,0,0,0,2011,0,0
2010,10YT001739,2470,V155891,FAM12540,FALSE,2.3,1,63.6283994,2,60,0,0,1,0,0,0,2011,0,0
2010,10YT001739,2470,V155891,FAM12540,FALSE,2.3,2,62.8214031,2,60,0,0,1,0,0,0,2011,0,0
2010,10YT001739,3120,V155891,FAM12540,FALSE,2.3,1,75.1714066,2,70,0,0,1,0,0,0,2011,0,0
2010,10YT001739,3140,V155890,FAM12533,FALSE,2.7,1,54.284818,2,50,0,1,0,0,0,0,2011,0,0
2010,10YT001739,3140,V155890,FAM12533,FALSE,2.7,2,61.5440678,2,60,0,1,0,0,0,0,2011,0,0
2010,10YT001739,3140,V155891,FAM12540,FALSE,2.3,2,56.7398594,2,50,0,0,1,0,0,0,2011,0,0
2010,10YT001739,3310,V155890,FAM12533,FALSE,2.7,1,72.1507093,2,70,0,1,0,0,0,0,2011,0,0
2010,10YT001739,3310,V155890,FAM12533,FALSE,2.7,2,70.4342621,2,70,0,1,0,0,0,0,2011,0,0
2010,10YT001739,3310,V155891,FAM12540,FALSE,2.3,1,65.0130964,2,60,0,0,1,0,0,0,2011,0,0
2010,10YT001739,3310,V155891,FAM12540,FALSE,2.3,2,65.2529499,2,60,0,0,1,0,0,0,2011,0,0
2010,10YT001739,3490,V155890,FAM12533,FALSE,2.7,1,45.1630973,2,40,0,1,0,0,0,0,2011,0,0
2010,10YT001739,3490,V155890,FAM12533,FALSE,2.7,2,58.1819547,2,50,0,1,0,0,0,0,2011,0,0
2010,10YT001739,3490,V155891,FAM12540,FALSE,2.3,1,53.6760391,2,50,0,0,1,0,0,0,2011,0,0
2010,10YT001739,3490,V155891,FAM12540,FALSE,2.3,2,43.0591372,2,40,0,0,1,0,0,0,2011,0,0
2010,10YT001742,2110,V155786,FAM13537,FALSE,2.8,2,73.4557029,2,70,0,1,0,0,0,0,2011,0,0
2010,10YT001742,2110,V155820,FAM12533,FALSE,2.8,1,77.6196079,2,70,0,1,0,0,0,0,2011,1,1061421
2010,10YT001742,2110,V155820,FAM12533,FALSE,2.8,2,84.5609365,2,80,0,1,0,0,0,0,2011,1,1061421
2010,10YT001742,2110,V155842,FAM13982,FALSE,2.4,2,68.1172145,2,60,0,1,0,0,0,0,2011,1,634171
2010,10YT001742,2110,V155853,FAM13521,FALSE,2.7,1,64.4875896,2,60,0,1,0,0,0,0,2011,1,761392
2010,10YT001742,2110,V155853,FAM13521,FALSE,2.7,2,71.106536,2,70,0,1,0,0,0,0,2011,1,761392
2010,10YT001742,2120,V155786,FAM13537,FALSE,2.8,1,56.9639507,2,50,0,1,0,0,0,0,2011,0,0
2010,10YT001742,2120,V155786,FAM13537,FALSE,2.8,2,49.0348062,2,40,0,1,0,0,0,0,2011,0,0
2010,10YT001742,2120,V155820,FAM12533,FALSE,2.8,1,77.963849,2,70,0,1,0,0,0,0,2011,1,1061421
2010,10YT001742,2120,V155820,FAM12533,FALSE,2.8,2,57.5229151,2,50,0,1,0,0,0,0,2011,1,1061421
2010,10YT001742,2120,V155842,FAM13982,FALSE,2.4,1,65.3412779,2,60,0,1,0,0,0,0,2011,1,634171
2010,10YT001742,2120,V155853,FAM13521,FALSE,2.7,1,58.9758654,2,50,0,1,0,0,0,0,2011,1,761392
2010,10YT001742,2120,V155853,FAM13521,FALSE,2.7,2,48.4758419,2,40,0,1,0,0,0,0,2011,1,761392
